id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,instant_bookable
45479159,Adorable Bungalow in family friendly neighbourhhod,210203810,Entire bungalow,Entire home/apt,4,1.5,2.0,$129.00,6,730,1,6,1125,1125,6.0,1125.0,t,13,25,25,223,f
45502500,Cozy & Friendly Stay with Others,8145510,Private room in bungalow,Private room,1,1.0,1.0,$35.00,3,180,3,3,180,180,3.0,180.0,t,22,31,31,31,f
45688454,Cozy & Friendly Home,8145510,Private room in bungalow,Private room,1,2.0,1.0,$35.00,3,180,3,3,180,180,3.0,180.0,t,0,0,1,266,f
45724869,2 BDR | Yellow & Cozy| 2 | Osborne Village,41109580,Entire rental unit,Entire home/apt,4,1.0,2.0,$101.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,49,f
45752720,Beautiful Fully Furnished Condo in Osborne Village,18807536,Entire condo,Entire home/apt,3,1.0,2.0,$99.00,7,730,7,7,1125,1125,7.0,1125.0,t,30,60,89,89,f
45757303,Cozy 1 Bedroom Basement Suite,14735297,Entire home,Entire home/apt,2,1.0,1.0,$60.00,3,30,3,3,1125,1125,3.0,1125.0,t,3,18,48,323,f
45784569,Good environment and Reliable  means of transport,83528418,Private room in home,Private room,1,1.0,1.0,$55.00,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,364,t
45786198,(2001)Glasshouse Impressive 1 Bdr Suite (311),114498849,Entire condo,Entire home/apt,2,1.0,1.0,$97.00,2,999,2,14,999,999,11.2,999.0,t,10,40,64,338,f
45814092,(307) Exchange District  + Entire 1BR 1BATH + Park,114498849,Entire condo,Entire home/apt,2,1.0,1.0,$95.00,2,1125,2,14,1125,1125,11.2,1125.0,t,0,0,0,222,f
45831138,Academy/Wellington - Best beds in Wpg! Big Tv's,69578822,Entire townhouse,Entire home/apt,8,2.0,3.0,$254.00,4,29,3,4,29,29,3.8,29.0,t,19,49,79,317,f
45844292,2 bed/ Free Parking in St Boniface,124913178,Entire condo,Entire home/apt,5,1.0,2.0,$65.00,30,365,30,30,1125,1125,30.0,1125.0,t,4,34,35,71,f
45859708,Modern & Cozy Basement Suite W/Dedicated Entrance,263787117,Entire guest suite,Entire home/apt,3,1.0,1.0,$69.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,48,f
45959808,Warm Downtown Studio Unit in Winnipeg,184170702,Entire rental unit,Entire home/apt,2,,,,4,1125,4,4,1125,1125,4.0,1125.0,t,4,5,5,5,f
45991205,Simple Downtown Studio in Winnipeg,184170702,Entire rental unit,Entire home/apt,2,1.0,0.0,$61.00,4,1125,3,4,1125,1125,4.0,1125.0,t,0,7,7,7,f
46105024,Modern 5brm 2bth quiet area close to downtown,25149836,Entire home,Entire home/apt,14,2.0,5.0,$297.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,112,f
46218212,Modern Studio in the heart of Osborne Village,371072492,Entire condo,Entire home/apt,3,1.0,0.0,$80.00,1,365,1,1,365,365,1.0,365.0,t,26,56,66,155,t
46246194,Bridge water house,374493257,Private room in home,Private room,1,1.0,1.0,$39.00,2,30,2,2,30,30,2.0,30.0,t,30,60,89,89,t
46258496,1 BDR | Blue & Cozy | 4 | Osborne Village,41109580,Entire rental unit,Entire home/apt,2,1.0,1.0,$84.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,29,304,f
46313962,新房门口公园独立屋,374493257,Private room in home,Private room,1,1.0,1.0,$80.00,1,365,1,1,365,365,1.0,365.0,t,30,60,89,89,f
46437917,Private room near Winnipeg,375702956,Private room in home,Private room,1,1.0,1.0,$550.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,t
46449866,luxury suite with private bathroom,251853488,Private room in condo,Private room,1,1.0,1.0,$84.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,f
46533009,New California King! Sleek design Great Location!!,376327468,Entire rental unit,Entire home/apt,2,1.0,1.0,$85.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,21,21,f
46586477,Comfortable 1 bedroom  Basement. All comfort needs,374292404,Entire home,Entire home/apt,2,1.0,1.0,$78.00,2,365,2,2,365,365,2.0,365.0,t,17,47,75,349,f
46627748,Quiet and comfortable Basement Suite Airport area,374292404,Entire home,Entire home/apt,1,1.0,1.0,$75.00,2,365,2,2,365,365,2.0,365.0,t,17,47,75,349,f
46756725,Near Polo park/Airport Suite - #1,128856873,Entire guesthouse,Entire home/apt,4,1.0,2.0,$174.00,3,29,3,3,1125,1125,3.0,1125.0,t,25,55,84,84,f
46792731,"room in South Pointe, near UofM, Grocery, Downtown",372801588,Private room in home,Private room,1,1.0,1.0,$60.00,2,5,2,2,1125,1125,2.0,1125.0,t,30,60,89,89,t
46802635,2 BDR | Beige & Cozy| 12 | Osborne Village,41109580,Entire condo,Entire home/apt,4,1.0,2.0,$110.00,1,90,1,1,1125,1125,1.0,1125.0,t,18,41,66,341,f
46930144,1 BDR | Green & Cozy| 6 | Osborne Village,41109580,Entire rental unit,Entire home/apt,2,1.0,1.0,$71.00,1,35,1,1,1125,1125,1.0,1125.0,t,14,33,57,326,f
46930773,1 BDR | Yellow & Cozy| 2 | Osborne Village,41109580,Entire rental unit,Entire home/apt,2,1.0,1.0,$85.00,1,30,1,1,1125,1125,1.0,1125.0,t,27,57,87,362,f
47002093,New 2 bedroom suite with private entrance,301681807,Entire home,Entire home/apt,4,1.0,2.0,$85.00,1,365,1,1,1125,1125,1.0,1125.0,t,3,31,55,144,t
47005037,Separate entrance basement room/wifi/shared spaces,301681807,Private room in home,Private room,2,1.0,1.0,$39.00,1,365,1,1,1125,1125,1.0,1125.0,t,11,39,64,153,t
47013683,Private room with Separate entrance. Shared space.,301681807,Private room in home,Private room,2,1.0,1.0,$43.00,1,365,1,1,365,365,1.0,365.0,t,3,31,55,144,t
47056875,Historical Winnipeg in the Perfect Location,138970567,Entire townhouse,Entire home/apt,7,,2.0,,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,f
47076317,You’re here. You’re home. You’re happy.,165704595,Entire guest suite,Entire home/apt,2,1.0,1.0,$60.00,2,1125,2,2,1125,1125,2.0,1125.0,t,8,8,8,282,t
47182082,Executive Bridgwater | 1300 sqft•Modern•2BR 2BTH,368562151,Entire condo,Entire home/apt,4,2.0,2.0,$150.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,209,t
47220126,Luxurious Loft 2 Bed 2 Bath + 24/7 Heated Parking,74203278,Entire condo,Entire home/apt,4,2.0,2.0,$130.00,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,30,182,f
47287832,Whole Suite 10mins to Airport 11mins to Downtown,184981743,Entire guest suite,Entire home/apt,4,1.0,2.0,$70.00,21,31,21,21,1125,1125,21.0,1125.0,t,21,30,30,30,f
47288383,Private comfy room-free Wifi,307597595,Private room in home,Private room,2,1.0,1.0,$55.00,2,1125,1,2,1125,1125,2.0,1125.0,t,18,47,57,315,t
47288508,Private Cozy Room- Free Wifi,307597595,Private room in home,Private room,2,1.0,1.0,$55.00,2,1125,1,2,1125,1125,2.0,1125.0,t,13,42,52,310,t
47472222,Executive 2BDRM Loft+24/7 Heated Prk,74203278,Entire condo,Entire home/apt,4,,2.0,,5,1125,2,5,1125,1125,4.1,1125.0,t,0,0,0,0,f
47509249,Comfortable Downtown Studio in Winnipeg,184170702,Entire rental unit,Entire home/apt,2,,,,4,1125,3,4,1125,1125,4.0,1125.0,t,2,2,2,2,f
47548307,Modern & Homely Stay,173121448,Entire condo,Entire home/apt,3,,2.0,,18,29,4,18,1125,1125,17.8,1125.0,t,3,3,3,3,t
47550083,Waterfront View✓ Heated Parking✓ Executive Design✓,23818975,Entire condo,Entire home/apt,6,1.0,2.0,$114.00,2,1125,2,2,1125,1125,2.0,1125.0,t,5,5,5,5,f
47743418,2-Room Basement Oasis,384678077,Entire home,Entire home/apt,4,1.0,2.0,$74.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,11,11,f
47750062,Arts District Downtown by Forks and Waterfront,256637440,Entire condo,Entire home/apt,2,1.0,1.0,$51.00,30,1125,30,30,1125,1125,30.0,1125.0,t,9,12,12,61,f
47819442,LUXURY LOFT STYLE CONDO- Pet friendly & accessible,330159,Entire condo,Entire home/apt,4,,2.0,,28,1125,28,28,1125,1125,28.0,1125.0,t,0,0,0,0,t
47834786,Basement in good location. Guest safety & Privacy,382062578,Private room in home,Private room,4,1.0,2.0,$65.00,1,150,1,1,150,150,1.0,150.0,t,0,28,58,333,f
47844662,Casa Alberto - 2 full Bdrm with 2 queen beds,385630285,Entire home,Entire home/apt,4,1.0,2.0,$106.00,1,1125,1,1,1125,1125,1.0,1125.0,t,24,54,84,359,f
47918265,Corporate Stays | LXTX | Luxurious 1BR Apt,38459934,Entire rental unit,Entire home/apt,2,1.0,1.0,$154.00,31,1125,30,31,1125,1125,30.4,1125.0,t,0,28,57,57,f
47929365,Corporate Stays | The Spot | Modern 2BR Apt,38459934,Entire rental unit,Entire home/apt,4,2.0,2.0,$198.00,31,1125,30,31,1125,1125,30.4,1125.0,t,4,34,63,63,f
47929537,Corporate Stays | The Spot | Classic 2BR Apartment,38459934,Entire rental unit,Entire home/apt,4,1.5,2.0,$198.00,31,1125,30,31,1125,1125,30.4,1125.0,t,19,49,78,78,f
47964443,Entire Basement Suite-3 mins Drive to Regent Av.,122487701,Entire guest suite,Entire home/apt,4,1.0,2.0,$65.00,2,1125,2,2,1125,1125,2.0,1125.0,t,16,42,72,325,f
48001497,Luxury 2000+sq ft Modern House at Glenway Getaway,218226046,Entire home,Entire home/apt,6,,3.0,,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,f
48013141,Close to UM+Lavish 1 Bdr+Free Parking (105 30 UC),114498849,Entire rental unit,Entire home/apt,2,1.0,1.0,$98.00,2,999,2,30,999,999,29.4,999.0,t,22,52,82,356,f
48013143,South Wpg Close to UM Modern Chic + 1 Bdr+ Parking,114498849,Entire rental unit,Entire home/apt,4,1.0,1.0,$102.00,2,999,2,30,999,999,29.4,999.0,t,2,2,2,99,f
48066353,South Winnipeg Close to UM +Luxury 2 Bedroom+Parki,114498849,Entire rental unit,Entire home/apt,4,1.0,2.0,$101.00,2,999,2,30,999,999,29.4,999.0,t,0,0,0,0,f
48066361,Close to UM + South Winnipeg + Bright 2 Bdr +Free,114498849,Entire rental unit,Entire home/apt,4,1.0,2.0,$103.00,2,999,2,30,999,999,29.4,999.0,t,0,0,0,228,f
48124639,mi casa es tu casa,95776055,Entire condo,Entire home/apt,4,1.0,2.0,$125.00,1,365,1,1,1125,1125,1.0,1125.0,t,19,49,79,354,f
48209459,Guest expertise,254141373,Entire guest suite,Entire home/apt,4,1.0,2.0,$63.00,1,1125,1,1,1125,1125,1.0,1125.0,t,19,36,61,328,t
48326686,"Private 2 BR BF Suite, 2 Min walk to Busstop",119556952,Private room in guest suite,Private room,5,,2.0,,2,28,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,f
48330524,Charming river view boutique hotel room (3),390125063,Room in boutique hotel,Private room,2,1.0,1.0,$51.00,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,0,263,f
48482354,Executive Downtown Comfort with amenities galore,391110212,Entire condo,Entire home/apt,2,1.0,1.0,$98.00,1,1125,1,1,1125,1125,1.0,1125.0,t,10,32,46,285,f
48485422,A cozy one bedroom,341920704,Private room in home,Private room,2,1.0,1.0,$65.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,179,f
48485966,A beautiful one bedroom,341920704,Private room in home,Private room,2,1.0,1.0,$65.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,179,f
48542497,"""Rare Luxury 3-BR Loft| At The Heart Of Corydon""",322217142,Private room in loft,Private room,2,,1.0,,2,1125,2,2,1125,1125,2.0,1125.0,t,0,21,51,325,f
48561672,South Wpg Close to UM + 30 UC+ Luxe & Bright Studi,114498849,Entire rental unit,Entire home/apt,2,1.0,0.0,$75.00,2,999,2,14,999,999,11.2,999.0,t,27,57,87,361,f
48561678,South Wpg Steps from the UofM+Bright Studio+30 UC+,114498849,Entire rental unit,Entire home/apt,2,1.0,0.0,$84.00,2,999,2,14,999,999,11.2,999.0,t,19,45,75,349,f
48561683,South Wpg+Close to UM+Cozy Minimalist Studio+30UC+,114498849,Entire rental unit,Entire home/apt,2,1.0,0.0,$78.00,2,999,2,14,999,999,11.2,999.0,t,26,56,86,360,f
48561685,South Wpg+Close to UM+30 UC Cozy & Compact Studio+,114498849,Entire rental unit,Entire home/apt,2,1.0,0.0,$88.00,6,999,2,14,999,999,11.2,999.0,t,3,33,49,323,f
48605341,(1208)Downtown Glasshouse Beautiful 2BR 2BATH +Fas,114498849,Entire condo,Entire home/apt,4,2.0,2.0,$107.00,2,999,2,30,999,999,29.4,999.0,t,21,51,81,355,f
48613160,Luxurious Multi Family Custom Built Home on Lake,146070721,Entire home,Entire home/apt,8,5.0,5.0,$288.00,365,1125,365,365,1125,1125,365.0,1125.0,t,30,60,90,365,f
48658878,Bright Two Bedroom Loft - Exchange District,74203278,Entire condo,Entire home/apt,4,1.0,2.0,$90.00,30,1125,1,30,1125,1125,29.6,1125.0,t,11,24,37,305,f
48722120,Astounding View of the Cinematic Sunset,77723885,Entire home,Entire home/apt,7,2.5,3.0,$203.00,1,29,1,3,1125,1125,2.1,1125.0,t,6,36,60,218,f
48759146,Stunning Bridgwater | Pet Friendly•3BEDS•Trails,368562151,Entire condo,Entire home/apt,6,1.0,2.0,$155.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,20,200,t
48789243,Exquisite 2 bedroom guest suite.,393587370,Entire guest suite,Entire home/apt,4,1.0,2.0,$95.00,1,1125,1,1,1125,1125,1.0,1125.0,t,24,54,84,173,f
48808772,Clean & Spacious - One Bedroom + 24/7 Parking,74203278,Entire condo,Entire home/apt,2,1.0,1.0,$89.00,30,365,15,30,1125,1125,28.8,1125.0,t,21,51,81,153,f
48813785,Modern New Built Townhome/ Free PARKING And WIFI!!,308391517,Entire townhouse,Entire home/apt,6,,3.0,,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,f
48832436,Modernistic Loft• Downtown Views!+ 24/7 Prk,74203278,Entire condo,Entire home/apt,2,1.0,1.0,$115.00,30,365,30,30,1125,1125,30.0,1125.0,t,0,0,25,173,f
48870045,Luxurious 2 bedroom basement suite.,394195167,Entire guest suite,Entire home/apt,6,1.0,2.0,$85.00,2,29,2,3,1125,1125,2.1,1125.0,t,14,44,74,348,f
48871846,Luxury Corner Loft- 2BDRM 2BATH+24/7 Heated Prk,74203278,Entire condo,Entire home/apt,4,,2.0,,28,1125,28,28,1125,1125,28.0,1125.0,t,0,0,21,21,f
48889521,(1703) Sophisticated 2 Bedroom in the Heart of Downtown|311,114498849,Entire condo,Entire home/apt,4,1.0,2.0,$109.00,3,999,2,14,999,999,11.2,999.0,t,2,21,51,325,f
48904808,Entire Apartment,243723924,Entire condo,Entire home/apt,2,1.0,1.0,$63.00,1,1125,1,1,1125,1125,1.0,1125.0,t,14,33,53,124,f
48905222,Bright & Clean-1 Bedroom Loft+Close to The Forks!,74203278,Entire condo,Entire home/apt,2,,1.0,,4,1125,2,4,1125,1125,3.1,1125.0,t,0,0,0,0,f
48922996,Exquisite 1 bedroom basement apartment.,394195167,Private room in guest suite,Private room,2,1.0,1.0,$75.00,2,29,2,2,1125,1125,2.0,1125.0,t,14,44,74,163,f
48941638,Private Entrance Underground Suite,3494549,Entire guest suite,Entire home/apt,3,1.0,1.0,$79.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,21,51,278,f
48959130,newly renovated basemant apartment in home,144220958,Entire guest suite,Entire home/apt,2,1.0,0.0,$55.00,1,1125,1,1,1125,1125,1.0,1125.0,t,9,9,9,96,f
49028871,"Cute, warm,  cozy home in the south of Winnipeg.",92641804,Entire guest suite,Entire home/apt,2,1.0,0.0,$65.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,55,84,84,f
49052189,Restful Downtown Studio in Winnipeg,184170702,Entire rental unit,Entire home/apt,2,1.0,0.0,$60.00,4,1125,3,30,1125,1125,8.6,1125.0,t,4,19,20,118,f
49108945,"Cute & Cozy 5 Guest home, close to downtown",298663106,Entire home,Entire home/apt,5,2.0,2.0,$126.00,1,29,1,1,1125,1125,1.0,1125.0,t,15,19,41,185,f
49126324,House with new furniture,120010020,Private room in home,Private room,3,0.0,2.0,$130.00,2,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,178,t
49150865,A beautifully furnished one bedroom guest suite.,393587370,Private room in guest suite,Private room,2,1.0,1.0,$76.00,1,1125,1,1,1125,1125,1.0,1125.0,t,24,54,84,359,t
49160071,LUXURY ONE BEDROOM WITH A LAKE VIEW,396535383,Entire home,Entire home/apt,2,1.0,1.0,$80.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,21,51,140,t
49160669,Luxury 2 bedroom with lake view,396535383,Entire guest suite,Entire home/apt,4,1.0,2.0,$85.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,21,51,325,t
49322050,Premiere Loft-2 Bed 2 Bath-24/7 Heated Parking!,74203278,Entire condo,Entire home/apt,4,2.0,2.0,$157.00,60,720,60,60,720,720,60.0,720.0,t,25,55,85,264,f
49346729,Cute Bungalow a stone throw from Downtown Winnipeg,398054402,Entire bungalow,Entire home/apt,4,1.0,2.0,$85.00,1,45,1,2,1125,1125,1.3,1125.0,t,3,18,32,303,f
49503565,New basement suite in a beautiful & nice location,393871664,Entire home,Entire home/apt,4,1.0,2.0,$85.00,1,730,1,1,1125,1125,1.0,1125.0,t,25,55,85,174,f
49517750,Bonavista Private room with free Wifi and parking.,393871664,Private room in home,Private room,2,1.0,1.0,$60.00,2,1125,3,3,1125,1125,3.0,1125.0,t,25,55,84,84,t
49518311,Private room(Bonavista) with free Wifi and parking,393871664,Private room in home,Private room,2,1.0,1.0,$60.00,2,1125,3,3,1125,1125,3.0,1125.0,t,25,55,85,174,f
49628666,(1801)Downtown Glasshouse+ 1 Bedroom Remarkable Su,114498849,Entire condo,Entire home/apt,2,1.0,1.0,$97.00,2,999,2,14,999,999,11.2,999.0,t,10,40,70,344,f
49716200,Entire Condo in the Heart of Osborne Village,371072492,Entire condo,Entire home/apt,2,1.0,1.0,$81.00,1,365,1,1,365,365,1.0,365.0,t,24,54,80,351,t
49907603,🌟 💎 Bronx Beauty-minutes from downtown🔑🏙,98853732,Entire home,Entire home/apt,4,1.0,2.0,$90.00,2,730,2,2,1125,1125,2.0,1125.0,t,14,37,61,324,f
49961906,New Central WiFi AC Parking Washer Near D/T & Golf,135675567,Entire guest suite,Entire home/apt,5,,2.0,,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,t
49980682,Adorable 2 Bedroom Suite in St-Boniface,38677990,Entire guest suite,Entire home/apt,4,,2.0,,13,30,13,13,30,30,13.0,30.0,t,0,0,0,0,f
50035194,Downtown High Rise 2nd Floor Condo,246114376,Entire condo,Entire home/apt,3,1.0,1.0,$77.00,5,31,5,5,31,31,5.0,31.0,t,4,19,37,103,f
50053749,Beautiful PrivateTownhouse Near U of M,323806357,Entire townhouse,Entire home/apt,4,1.5,2.0,$104.00,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,21,110,f
50085065,Spacious 1 Bedroom in Downtown Winnipeg,184170702,Entire rental unit,Entire home/apt,4,1.0,1.0,$70.00,4,1125,3,4,1125,1125,3.9,1125.0,t,1,8,29,40,f
50262474,Charming 3 bdrm House Near HSC,323806357,Entire home,Entire home/apt,6,1.0,3.0,$104.00,5,1125,5,5,1125,1125,5.0,1125.0,t,8,38,61,150,f
50262688,Cozy 3 bdrm House Near HSC,323806357,Entire home,Entire home/apt,6,1.0,3.0,$96.00,4,1125,4,4,1125,1125,4.0,1125.0,t,9,39,62,151,f
50262792,Massive 6 bdrm House Near HSC,323806357,Entire home,Entire home/apt,12,2.0,6.0,$191.00,7,1125,7,7,1125,1125,7.0,1125.0,t,7,37,60,149,f
50268916,The Luxe on Vista,392855589,Entire guest suite,Entire home/apt,4,1.0,2.0,$250.00,2,365,2,2,365,365,2.0,365.0,t,26,56,78,344,f
50290953,Elm Tree Place - Charming Updated 1930s Bungalow,9711247,Entire bungalow,Entire home/apt,4,1.0,2.0,$146.00,4,29,3,6,29,29,4.8,29.0,t,5,15,30,157,f
50292752,Home away from home,64679900,Entire condo,Entire home/apt,4,1.0,1.0,$145.00,90,365,90,90,365,365,90.0,365.0,t,30,60,90,179,f
50385698,Cosy studio.   near to.  U of M,116808477,Entire rental unit,Entire home/apt,2,,,,5,29,5,5,29,29,5.0,29.0,,0,0,0,0,f
50464678,Luxurious Bridgwater | Spacious•Free Parking•Walki,368562151,Entire condo,Entire home/apt,4,1.0,2.0,$91.00,2,1125,2,2,1125,1125,2.0,1125.0,t,24,32,32,283,t
50509425,"Quiet and cosy, fully furnished bedroom.",92041318,Private room in home,Private room,1,1.0,1.0,$68.00,2,180,2,2,180,180,2.0,180.0,t,30,60,90,364,f
50588880,(508)Downtown Bright & Cozy 1 Bdr Glasshouse+Fast,114498849,Entire condo,Entire home/apt,2,1.0,1.0,$92.00,2,999,2,14,999,999,11.2,999.0,t,4,4,13,287,f
50600747,Gorgeous 2 Bedroom Townhouse,323806357,Entire townhouse,Entire home/apt,4,1.0,2.0,$95.00,4,1125,4,4,1125,1125,4.0,1125.0,t,20,50,79,79,t
50641996,Gifted Fingers guest home,394055253,Private room in home,Private room,4,1.0,2.0,$70.00,1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,t
50658134,Albany Cottage: loft bedroom and close to airport,409323685,Entire home,Entire home/apt,4,1.0,2.0,$95.00,2,60,2,2,29,60,2.0,35.8,t,7,29,37,284,f
50726467,Full Main Floor Unit,409922617,Private room in guest suite,Private room,4,,1.0,,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,f
50750968,Beautiful Brick house on the prairie,410136679,Private room in home,Private room,1,1.0,2.0,$66.00,1,30,1,1,30,30,1.0,30.0,t,29,59,89,178,f
50768652,Gorgeous 2BR Unit In Brand New ApartHOTEL,407705150,Entire rental unit,Entire home/apt,4,1.0,2.0,$80.00,2,1125,2,2,1125,1125,2.0,1125.0,t,28,58,88,362,f
50797719,Cozy city 2 bedroom modern full home,257456574,Entire home,Entire home/apt,4,1.0,2.0,$78.00,2,28,2,2,28,28,2.0,28.0,t,2,18,29,32,f
50858071,Exquisitely furnished 2-bed apartment @ Bridgwater,17174148,Entire condo,Entire home/apt,6,1.0,2.0,$90.00,1,1125,1,30,330,1125,22.7,529.2,t,22,52,82,356,t
50875623,"Quaint & Quiet 2 BR, whole house to yourself.",335932622,Entire home,Entire home/apt,4,1.0,2.0,$94.00,1,1125,1,1,1125,1125,1.0,1125.0,t,27,36,56,328,f
50893912,Tastefully furnished 2-bed apartment @ Bridgwater!,17174148,Entire condo,Entire home/apt,6,1.0,2.0,$70.00,1,1125,1,30,330,1125,22.8,529.2,t,19,26,26,288,t
50909339,Cool and freshly renovated character home in St-B,25608286,Private room in home,Private room,2,1.0,1.0,$300.00,4,31,4,4,31,31,4.0,31.0,t,29,59,89,364,f
50911311,"Best, Luxury & exquisite apartment @ Bridgwater.",17174148,Entire condo,Entire home/apt,3,1.0,1.0,$90.00,1,1125,1,30,330,1125,22.7,529.2,t,22,52,82,356,t
50913428,Super luxury & brand new apartment @ Bridgwater.,17174148,Entire condo,Entire home/apt,3,1.0,1.0,$74.00,1,1125,1,30,330,1125,22.8,529.2,t,19,26,26,288,t
50919960,South Wpg+ Beautiful 3 Bdr 2 Bath+ (251W),114498849,Entire home,Entire home/apt,8,2.0,3.0,$166.00,2,999,2,14,999,999,11.2,999.0,t,8,36,39,186,f
50940278,The Hawks Nest on Lyndale Drive,80006742,Entire home,Entire home/apt,4,3.0,5.0,$599.00,3,1125,3,3,1125,1125,3.0,1125.0,t,30,60,89,89,f
50941383,"5mins to Downtown, Canada Life, Airport, HSC",411956867,Entire rental unit,Entire home/apt,4,1.0,2.0,$100.00,1,29,1,1,1125,1125,1.0,1125.0,t,16,43,45,123,f
50977112,Stunning 2BR Open Concept Loft In French District,407705150,Entire condo,Entire home/apt,4,2.0,2.0,$100.00,2,1125,2,2,1125,1125,2.0,1125.0,t,23,53,83,357,f
50999585,(A+496)River Heights+ Spacious 2 Bdr+Parking,114498849,Entire rental unit,Entire home/apt,4,1.0,2.0,$118.00,3,999,2,14,999,999,11.2,999.0,t,15,40,70,344,f
51028993,Bohemian 4-Bedroom family-friendly character home,28288189,Entire home,Entire home/apt,13,1.0,4.0,$235.00,1,1125,1,2,1125,1125,1.3,1125.0,t,10,34,63,63,f
51049223,"McMillan/Stafford 5 beds, X-Box, 4 big TV’s",69578822,Entire home,Entire home/apt,8,2.0,4.0,$284.00,5,29,3,5,1125,1125,4.8,1125.0,t,26,56,84,342,f
51085176,Over 2000 sqft entire house for families/sml group,164533656,Entire home,Entire home/apt,5,3.5,4.0,$160.00,3,1125,3,3,1125,1125,3.0,1125.0,t,21,40,67,128,f
51129506,Entire Guest Suite- Winnipeg lanlad guest home 2,411970522,Entire guest suite,Entire home/apt,2,1.0,1.0,$100.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,364,f
